Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Washington,2019,39,9/28/2019,1038,936,10,224,35,64,,50,12,,10,207,58,0,0,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Washington,2019,40,10/5/2019,1069,961,14,245,34,66,,45,19,,,211,63,0,0,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Washington,2019,41,10/12/2019,1110,1010,15,247,36,74,13,54,21,,14,215,55,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,42,10/19/2019,1084,979,,258,31,78,13,61,22,12,10,207,44,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Washington,2019,43,10/26/2019,1166,1077,13,253,36,67,16,52,20,,,280,76,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Washington,2019,44,11/2/2019,1150,1062,10,258,45,65,17,53,20,,,246,64,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Washington,2019,45,11/9/2019,1128,1035,,271,31,75,16,52,19,,15,217,56,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,46,11/16/2019,1114,1007,10,236,35,67,10,42,14,13,13,228,57,0,0,,,,,,,,,,,,,,,
Washington,2019,47,11/23/2019,1073,980,,209,22,68,13,53,16,,11,246,69,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,48,11/30/2019,1090,993,,253,35,74,,50,23,,20,198,48,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Washington,2019,49,12/7/2019,1157,1064,10,250,26,61,15,68,21,,13,266,56,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,50,12/14/2019,1140,1050,12,247,34,59,16,58,18,,12,233,81,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,51,12/21/2019,1185,1086,13,293,32,69,21,71,19,,13,209,56,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,52,12/28/2019,1114,1006,,219,41,50,10,59,,,14,234,72,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Washington,2020,1,1/4/2020,1184,1069,15,223,34,64,30,62,24,,,246,61,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Washington,2020,2,1/11/2020,1244,1142,17,267,46,80,31,66,19,13,13,258,48,0,0,,,,,,,,,,,,,,,
Washington,2020,3,1/18/2020,1221,1110,12,258,42,80,24,62,19,,12,227,71,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,4,1/25/2020,1193,1089,14,250,32,60,20,64,15,10,10,272,57,0,0,,,,,,,,,,,,,,,
Washington,2020,5,2/1/2020,1198,1102,15,268,39,57,19,60,23,,12,260,60,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,6,2/8/2020,1178,1075,,229,42,60,26,70,14,,11,245,78,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,7,2/15/2020,1179,1081,,245,40,74,32,62,20,,17,237,61,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,8,2/22/2020,1115,1022,11,250,27,80,19,56,11,,11,230,59,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,9,2/29/2020,1134,1045,15,240,39,73,24,61,15,14,11,213,65,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Washington,2020,10,3/7/2020,1208,1096,10,238,42,56,30,67,15,14,13,264,62,21,19,,,,,,,,,,,,,,,
Washington,2020,11,3/14/2020,1165,1061,12,220,37,68,28,63,25,,14,241,52,26,25,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,12,3/21/2020,1223,1125,16,219,27,79,41,60,25,12,10,248,68,62,59,,,,,,,,,,,,,,,
Washington,2020,13,3/28/2020,1291,1193,11,234,44,72,27,62,11,,15,235,69,116,107,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,14,4/4/2020,1305,1197,19,212,40,63,25,64,17,,15,237,60,155,152,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,15,4/11/2020,1304,1199,11,246,46,70,13,61,18,,23,247,45,141,130,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,16,4/18/2020,1247,1118,15,218,45,70,21,46,21,,20,218,61,117,108,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,17,4/25/2020,1228,1118,12,248,47,68,12,46,,13,10,230,66,105,91,,,,,,,,,Suppressed (counts 1-9),,,,,,
Washington,2020,18,5/2/2020,1153,1063,16,258,29,59,15,54,,11,20,182,61,77,71,,,,,,,,,Suppressed (counts 1-9),,,,,,
Washington,2020,19,5/9/2020,1207,1099,,245,40,77,16,57,19,,25,239,45,86,77,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,20,5/16/2020,1136,1022,11,240,25,57,15,51,11,,20,207,58,68,60,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,21,5/23/2020,1110,998,12,234,47,47,,33,13,12,21,223,60,45,37,,,,,,,Suppressed (counts 1-9),,,,,,,,
Washington,2020,22,5/30/2020,1052,950,,225,22,57,,47,14,,29,220,49,35,30,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Washington,2020,23,6/6/2020,1051,933,10,202,35,58,,57,15,11,32,184,48,33,28,,,,,,,Suppressed (counts 1-9),,,,,,,,
Washington,2020,24,6/13/2020,1093,990,,217,33,61,,43,,,33,230,57,42,36,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Washington,2020,25,6/20/2020,1125,1038,,247,46,59,,55,18,,37,207,60,31,26,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Washington,2020,26,6/27/2020,1080,982,14,231,28,71,11,43,10,,33,213,62,38,28,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,27,7/4/2020,1119,1021,13,234,27,66,,45,13,,41,219,58,44,39,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Washington,2020,28,7/11/2020,1154,1063,,244,41,66,,42,13,,43,213,51,54,50,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Washington,2020,29,7/18/2020,1169,1080,14,250,41,63,11,49,16,,42,203,70,49,45,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,30,7/25/2020,1171,1084,12,246,36,72,11,47,,,54,195,61,70,62,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Washington,2020,31,8/1/2020,1212,1099,16,266,40,69,11,50,12,,43,205,46,90,79,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2020,32,8/8/2020,1209,1127,17,248,37,72,10,43,13,16,56,211,65,77,66,,,,,,,,,,,,,,,
Washington,2020,33,8/15/2020,1137,1037,17,245,34,61,,33,16,,47,200,57,71,53,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Washington,2020,34,8/22/2020,1079,997,11,237,32,71,10,42,,,52,187,56,48,41,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Washington,2020,35,8/29/2020,646,610,,178,28,38,,26,,,22,116,28,12,11,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,1,1/5/2019,470,432,10,91,22,17,,43,,10,12,94,15,0,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
West Virginia,2019,2,1/12/2019,468,408,,83,25,19,17,18,,11,,115,18,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,3,1/19/2019,487,433,,104,24,15,10,37,,,12,108,16,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,4,1/26/2019,494,444,,99,29,17,10,33,,11,13,94,18,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
West Virginia,2019,5,2/2/2019,464,431,10,85,20,15,13,38,,,,107,22,0,0,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,6,2/9/2019,436,405,,94,22,17,12,34,,,10,90,15,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,7,2/16/2019,488,446,,91,26,16,13,42,,,,106,26,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,8,2/23/2019,409,376,,75,16,17,13,33,,,,93,21,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,9,3/2/2019,489,444,,91,21,16,13,32,,12,,132,15,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,10,3/9/2019,453,406,,76,14,13,13,46,,,,112,22,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,11,3/16/2019,455,411,,93,23,18,14,33,,12,,99,17,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,12,3/23/2019,469,428,,81,23,16,16,41,10,10,,113,19,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
West Virginia,2019,13,3/30/2019,494,444,10,99,17,20,13,42,,,10,114,13,0,0,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,14,4/6/2019,467,422,,103,24,12,,36,,,,99,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,15,4/13/2019,451,395,,85,23,12,,40,,10,,102,16,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,16,4/20/2019,451,402,,82,16,,15,36,,,10,104,12,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,17,4/27/2019,431,393,,67,24,14,,44,,,,103,26,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,18,5/4/2019,437,392,,81,24,15,,29,,,,114,22,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,19,5/11/2019,440,378,,89,13,15,,26,,,,98,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,20,5/18/2019,414,376,,92,14,11,,38,,,10,88,,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
West Virginia,2019,21,5/25/2019,446,409,,97,16,10,,39,,,,98,30,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,22,6/1/2019,455,419,,98,18,14,,33,,11,,100,30,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,23,6/8/2019,406,370,,63,32,18,,27,10,,,97,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,24,6/15/2019,441,400,,105,19,13,,28,,,,79,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,25,6/22/2019,415,382,,103,16,14,,25,,10,,101,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,26,6/29/2019,455,405,,91,18,,,25,,,,114,18,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,27,7/6/2019,402,345,,83,10,17,,29,,,,80,23,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,28,7/13/2019,401,349,,71,20,14,,23,,,,89,16,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,29,7/20/2019,368,329,12,84,11,,,23,,,10,76,15,0,0,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,30,7/27/2019,442,399,,76,17,18,,35,,10,,102,23,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,31,8/3/2019,423,369,,75,22,20,,22,,10,,86,18,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,32,8/10/2019,383,331,,90,18,16,,27,,,11,70,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,33,8/17/2019,411,361,,96,12,15,,25,,12,13,79,16,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
West Virginia,2019,34,8/24/2019,393,339,,85,,15,,23,,,11,86,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,35,8/31/2019,387,342,,91,17,14,,29,,,,66,16,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,36,9/7/2019,420,364,,77,18,10,,29,,13,19,78,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
West Virginia,2019,37,9/14/2019,449,402,,100,18,18,,32,,10,,94,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,38,9/21/2019,398,353,10,85,14,,11,22,,,,74,16,0,0,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,39,9/28/2019,422,381,,105,13,15,,29,,,,88,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,40,10/5/2019,437,383,,84,22,13,,32,,10,13,86,18,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
West Virginia,2019,41,10/12/2019,441,392,,79,22,18,,37,,13,,84,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,42,10/19/2019,469,417,,82,18,21,,36,,12,12,99,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
West Virginia,2019,43,10/26/2019,412,371,11,76,13,17,,25,,10,,99,20,0,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2019,44,11/2/2019,445,388,,95,14,19,,31,,13,10,83,18,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
West Virginia,2019,45,11/9/2019,446,389,,74,18,15,,35,,,11,100,31,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,46,11/16/2019,414,386,,82,26,16,,24,,,15,99,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,47,11/23/2019,461,403,10,97,,18,,34,11,13,,83,18,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
West Virginia,2019,48,11/30/2019,418,376,,83,20,19,,22,,,,82,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2019,49,12/7/2019,458,413,,91,19,17,,37,,,10,101,22,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,50,12/14/2019,461,418,,83,16,20,,42,,,10,110,27,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,51,12/21/2019,469,418,,84,25,14,,30,,,13,104,22,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2019,52,12/28/2019,414,371,,82,18,19,11,29,,,11,80,15,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2020,1,1/4/2020,470,437,,82,16,15,11,52,,11,,101,22,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2020,2,1/11/2020,491,440,12,74,22,20,,39,,12,,111,19,0,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2020,3,1/18/2020,518,477,,99,22,18,14,40,,18,10,111,20,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
West Virginia,2020,4,1/25/2020,439,388,,83,18,15,12,29,,14,,111,21,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2020,5,2/1/2020,479,441,,90,22,12,,47,,12,13,105,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
West Virginia,2020,6,2/8/2020,479,434,,98,24,19,14,29,,11,,114,13,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2020,7,2/15/2020,472,441,,102,27,20,14,36,,,17,101,,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
West Virginia,2020,8,2/22/2020,466,421,,70,20,21,13,36,,10,19,105,22,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
West Virginia,2020,9,2/29/2020,455,407,,91,28,15,10,32,,15,15,92,17,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
West Virginia,2020,10,3/7/2020,482,430,,100,25,13,16,37,,10,13,101,13,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
West Virginia,2020,11,3/14/2020,470,419,,100,17,18,11,40,,,11,97,16,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2020,12,3/21/2020,468,427,,78,21,13,15,42,,15,16,102,25,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
West Virginia,2020,13,3/28/2020,487,439,,78,16,20,15,41,,11,11,105,26,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,14,4/4/2020,451,405,,92,18,26,18,34,,,11,86,14,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,15,4/11/2020,492,438,,102,26,26,12,32,,16,,86,12,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,16,4/18/2020,368,333,,68,16,10,,26,,,,79,14,11,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
West Virginia,2020,17,4/25/2020,424,374,,85,19,,,37,,12,,70,16,16,13,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
West Virginia,2020,18,5/2/2020,449,396,,84,23,22,,24,,,,92,21,15,10,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2020,19,5/9/2020,438,378,,78,14,15,,23,,13,,105,26,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,20,5/16/2020,466,414,,91,17,13,15,32,,,,83,13,15,12,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
West Virginia,2020,21,5/23/2020,429,362,,69,20,16,,24,,,,94,18,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,22,5/30/2020,402,353,,68,14,16,,27,,,12,107,13,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,23,6/6/2020,384,342,,92,16,15,,20,,12,,78,13,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,24,6/13/2020,435,385,,88,17,18,,25,,11,10,89,12,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,25,6/20/2020,404,351,,79,17,18,,20,,10,,105,11,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,26,6/27/2020,444,402,,99,17,13,,27,,,,89,16,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,27,7/4/2020,406,369,,86,22,22,,27,,12,12,73,17,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,28,7/11/2020,410,353,,92,15,18,,11,,,14,88,16,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,29,7/18/2020,401,370,,83,10,10,12,23,,10,18,81,13,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,30,7/25/2020,435,392,,91,19,20,13,29,,,15,84,13,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,31,8/1/2020,350,328,,73,13,,,15,,,11,73,,17,16,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
West Virginia,2020,32,8/8/2020,326,307,,64,15,,,17,,,20,75,10,18,18,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
West Virginia,2020,33,8/15/2020,164,156,,32,14,,,,0,,12,29,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
West Virginia,2020,34,8/22/2020,74,71,,16,,,0,,0,0,,,,12,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
West Virginia,2020,35,8/29/2020,,,0,0,0,,0,0,0,0,0,0,0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Wisconsin,2019,1,1/5/2019,1115,1023,,211,30,46,19,74,15,23,,256,61,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
